testing_type,testing_cat,prob_inf,prob_inf_cat,sens_type,symptom_screening,symptom_cat,risk_multiplier,risk_multi_cat,rapid_test_multiplier,rapid_test_cat,if_threshold,time_step,metric,n,mean,sd,median,p025,p100,p250,p750,p900,p975,min,max,n_missing,n_infinite,n_nan,n_total,relative_time,metric_cat
rapid_same_day_5_day_quarantine_pcr,"Same-day RT + 5-day
quarantine + PCR",5e-4,"50 per 100,000",upper,TRUE,With symptom screening,2,2x,0.9,90%,0,77,cume_n_infection_daily,3000,795.2248333333333,170.0414078788949,751,593,623,662,893.5,1034.6,1207.0375000000001,334.5,1452,0,0,0,3000,7,Cumulative infectious days
rapid_same_day_5_day_quarantine_pcr,"Same-day RT + 5-day
quarantine + PCR",5e-4,"50 per 100,000",upper,TRUE,With symptom screening,2,2x,0.9,90%,0,78,cume_n_infection_daily,3000,807.538,174.59016189601567,759.75,601.5,633,671.5,908.5,1056.05,1233.0125,334.5,1500.5,0,0,0,3000,8,Cumulative infectious days
rapid_same_day_5_day_quarantine_pcr,"Same-day RT + 5-day
quarantine + PCR",5e-4,"50 per 100,000",upper,TRUE,With symptom screening,2,2x,0.9,90%,0,79,cume_n_infection_daily,3000,816.2048333333333,180.15667931832712,765,602.9875000000001,638,676,919.625,1069.55,1256.5125,334.5,1562.5,0,0,0,3000,9,Cumulative infectious days
rapid_same_day_5_day_quarantine_pcr,"Same-day RT + 5-day
quarantine + PCR",5e-4,"50 per 100,000",upper,TRUE,With symptom screening,2,2x,0.9,90%,0,80,cume_n_infection_daily,3000,821.0596666666667,185.4713890386858,766.25,602.9875000000001,638.45,676.5,926.625,1080.5,1274.5125,334.5,1621.5,0,0,0,3000,10,Cumulative infectious days
rapid_same_day_5_day_quarantine_pcr,"Same-day RT + 5-day
quarantine + PCR",5e-4,"50 per 100,000",upper,TRUE,With symptom screening,2,2x,0.9,90%,0,81,cume_n_infection_daily,3000,823.0403333333334,189.04052382078743,766.75,602.9875000000001,638.45,676.5,929,1087.55,1290.525,334.5,1672,0,0,0,3000,11,Cumulative infectious days
rapid_same_day_5_day_quarantine_pcr,"Same-day RT + 5-day
quarantine + PCR",5e-4,"50 per 100,000",upper,TRUE,With symptom screening,2,2x,0.9,90%,0,82,cume_n_infection_daily,3000,823.666,190.62222296459208,766.75,602.9875000000001,638.45,676.5,929,1089.6499999999999,1300.5,334.5,1718,0,0,0,3000,12,Cumulative infectious days
rapid_same_day_5_day_quarantine_pcr,"Same-day RT + 5-day
quarantine + PCR",5e-4,"50 per 100,000",upper,TRUE,With symptom screening,2,2x,0.9,90%,0,83,cume_n_infection_daily,3000,823.7283333333334,190.8340756050298,766.75,602.9875000000001,638.45,676.5,929,1089.6499999999999,1300.5,334.5,1751.5,0,0,0,3000,13,Cumulative infectious days
rapid_same_day_5_day_quarantine_pcr,"Same-day RT + 5-day
quarantine + PCR",5e-4,"50 per 100,000",upper,TRUE,With symptom screening,2,2x,0.9,90%,0,84,cume_n_infection_daily,3000,823.7283333333334,190.8340756050298,766.75,602.9875000000001,638.45,676.5,929,1089.6499999999999,1300.5,334.5,1751.5,0,0,0,3000,14,Cumulative infectious days
rapid_same_day_5_day_quarantine_pcr,"Same-day RT + 5-day
quarantine + PCR",5e-4,"50 per 100,000",upper,TRUE,With symptom screening,4,4x,0.9,90%,0,67,cume_n_infection_daily,1000,183.4705,36.13881422575516,176.5,135,143.5,155,207,235.5,262.525,107,320.5,0,0,0,1000,-3,Cumulative infectious days
rapid_same_day_5_day_quarantine_pcr,"Same-day RT + 5-day
quarantine + PCR",5e-4,"50 per 100,000",upper,TRUE,With symptom screening,4,4x,0.9,90%,0,68,cume_n_infection_daily,1000,366.8465,71.82459509256012,352.25,270.97499999999997,288.45,309.5,412,470.5,522.525,213.5,628,0,0,0,1000,-2,Cumulative infectious days
rapid_same_day_5_day_quarantine_pcr,"Same-day RT + 5-day
quarantine + PCR",5e-4,"50 per 100,000",upper,TRUE,With symptom screening,4,4x,0.9,90%,0,69,cume_n_infection_daily,1000,550.757,106.69987729521911,531.5,409.48749999999995,435.95,465.5,614.5,705,789.5250000000001,316.5,934,0,0,0,1000,-1,Cumulative infectious days
rapid_same_day_5_day_quarantine_pcr,"Same-day RT + 5-day
quarantine + PCR",5e-4,"50 per 100,000",upper,TRUE,With symptom screening,4,4x,0.9,90%,0,70,cume_n_infection_daily,1000,572.543,111.10338930075048,553,429.4625,453,482.5,638.125,733.5,820.025,330.5,961.5,0,0,0,1000,0,Cumulative infectious days
rapid_same_day_5_day_quarantine_pcr,"Same-day RT + 5-day
quarantine + PCR",5e-4,"50 per 100,000",upper,TRUE,With symptom screening,4,4x,0.9,90%,0,71,cume_n_infection_daily,1000,600.7295,116.59892962690584,578.75,453.4875,476,507,672,768.1500000000001,864.5874999999999,350,1000,0,0,0,1000,1,Cumulative infectious days
rapid_same_day_5_day_quarantine_pcr,"Same-day RT + 5-day
quarantine + PCR",5e-4,"50 per 100,000",upper,TRUE,With symptom screening,4,4x,0.9,90%,0,72,cume_n_infection_daily,1000,637.723,123.68008341699174,611.75,482.4875,507.40000000000003,536.875,711.5,814.05,921.1624999999999,373.5,1073.5,0,0,0,1000,2,Cumulative infectious days
rapid_same_day_5_day_quarantine_pcr,"Same-day RT + 5-day
quarantine + PCR",5e-4,"50 per 100,000",upper,TRUE,With symptom screening,4,4x,0.9,90%,0,73,cume_n_infection_daily,1000,684.213,136.56613943961892,650.75,515,542.45,572.875,764.125,876.1,1007.5625,390.5,1174,0,0,0,1000,3,Cumulative infectious days
rapid_same_day_5_day_quarantine_pcr,"Same-day RT + 5-day
quarantine + PCR",5e-4,"50 per 100,000",upper,TRUE,With symptom screening,4,4x,0.9,90%,0,74,cume_n_infection_daily,1000,770.322,164.1655357836691,753.25,564.4875000000001,592.5,629.125,868.75,995,1159.1,415,1345,0,0,0,1000,4,Cumulative infectious days
rapid_same_day_5_day_quarantine_pcr,"Same-day RT + 5-day
quarantine + PCR",5e-4,"50 per 100,000",upper,TRUE,With symptom screening,4,4x,0.9,90%,0,75,cume_n_infection_daily,1000,785.7215,167.6037416108362,765,577.9875000000001,603.95,642.375,888.125,1012.45,1190.5249999999999,433,1366,0,0,0,1000,5,Cumulative infectious days
rapid_same_day_5_day_quarantine_pcr,"Same-day RT + 5-day
quarantine + PCR",5e-4,"50 per 100,000",upper,TRUE,With symptom screening,4,4x,0.9,90%,0,76,cume_n_infection_daily,1000,806.9825,172.05418357551156,783.25,590,621.95,661.25,909.625,1038.0500000000002,1219.0375000000001,451,1387,0,0,0,1000,6,Cumulative infectious days
rapid_same_day_5_day_quarantine_pcr,"Same-day RT + 5-day
quarantine + PCR",5e-4,"50 per 100,000",upper,TRUE,With symptom screening,4,4x,0.9,90%,0,77,cume_n_infection_daily,1000,830.626,176.90109559192,800.75,608.9875000000001,640.5,682,938.625,1070.8000000000002,1268.6124999999997,468,1449.5,0,0,0,1000,7,Cumulative infectious days
rapid_same_day_5_day_quarantine_pcr,"Same-day RT + 5-day
quarantine + PCR",5e-4,"50 per 100,000",upper,TRUE,With symptom screening,4,4x,0.9,90%,0,78,cume_n_infection_daily,1000,851.8095,182.6747670869742,813.75,626.4625,657.9499999999999,702.375,962,1099.25,1309.5625,468,1525.5,0,0,0,1000,8,Cumulative infectious days
rapid_same_day_5_day_quarantine_pcr,"Same-day RT + 5-day
quarantine + PCR",5e-4,"50 per 100,000",upper,TRUE,With symptom screening,4,4x,0.9,90%,0,79,cume_n_infection_daily,1000,867.748,191.00100622871176,825.5,629.9875000000001,667.9,711.5,980.625,1125.65,1343.525,468,1605.5,0,0,0,1000,9,Cumulative infectious days
rapid_same_day_5_day_quarantine_pcr,"Same-day RT + 5-day
quarantine + PCR",5e-4,"50 per 100,000",upper,TRUE,With symptom screening,4,4x,0.9,90%,0,80,cume_n_infection_daily,1000,877.4945,200.19105169044624,831.5,629.9875000000001,670.45,713.875,992.625,1147.5,1368.5874999999999,468,1679,0,0,0,1000,10,Cumulative infectious days
rapid_same_day_5_day_quarantine_pcr,"Same-day RT + 5-day
quarantine + PCR",5e-4,"50 per 100,000",upper,TRUE,With symptom screening,4,4x,0.9,90%,0,81,cume_n_infection_daily,1000,881.763,207.28904838553478,834,629.9875000000001,670.45,713.875,993.625,1172.3000000000002,1389.725,468,1746,0,0,0,1000,11,Cumulative infectious days
rapid_same_day_5_day_quarantine_pcr,"Same-day RT + 5-day
quarantine + PCR",5e-4,"50 per 100,000",upper,TRUE,With symptom screening,4,4x,0.9,90%,0,82,cume_n_infection_daily,1000,883.107,210.50894890376648,834,629.9875000000001,670.45,713.875,994,1177.55,1404.8124999999995,468,1807,0,0,0,1000,12,Cumulative infectious days
rapid_same_day_5_day_quarantine_pcr,"Same-day RT + 5-day
quarantine + PCR",5e-4,"50 per 100,000",upper,TRUE,With symptom screening,4,4x,0.9,90%,0,83,cume_n_infection_daily,1000,883.296,211.23101672440635,834,629.9875000000001,670.45,713.875,994,1177.55,1404.8124999999995,468,1862.5,0,0,0,1000,13,Cumulative infectious days
rapid_same_day_5_day_quarantine_pcr,"Same-day RT + 5-day
quarantine + PCR",5e-4,"50 per 100,000",upper,TRUE,With symptom screening,4,4x,0.9,90%,0,84,cume_n_infection_daily,1000,883.296,211.23101672440635,834,629.9875000000001,670.45,713.875,994,1177.55,1404.8124999999995,468,1862.5,0,0,0,1000,14,Cumulative infectious days
rapid_same_day_5_day_quarantine_pcr,"Same-day RT + 5-day
quarantine + PCR",5e-4,"50 per 100,000",upper,TRUE,With symptom screening,10,10x,0.9,90%,0,67,cume_n_infection_daily,1000,183.4705,36.13881422575516,176.5,135,143.5,155,207,235.5,262.525,107,320.5,0,0,0,1000,-3,Cumulative infectious days
rapid_same_day_5_day_quarantine_pcr,"Same-day RT + 5-day
quarantine + PCR",5e-4,"50 per 100,000",upper,TRUE,With symptom screening,10,10x,0.9,90%,0,68,cume_n_infection_daily,1000,366.8465,71.82459509256012,352.25,270.97499999999997,288.45,309.5,412,470.5,522.525,213.5,628,0,0,0,1000,-2,Cumulative infectious days
rapid_same_day_5_day_quarantine_pcr,"Same-day RT + 5-day
quarantine + PCR",5e-4,"50 per 100,000",upper,TRUE,With symptom screening,10,10x,0.9,90%,0,69,cume_n_infection_daily,1000,550.757,106.69987729521911,531.5,409.48749999999995,435.95,465.5,614.5,705,789.5250000000001,316.5,934,0,0,0,1000,-1,Cumulative infectious days
rapid_same_day_5_day_quarantine_pcr,"Same-day RT + 5-day
quarantine + PCR",5e-4,"50 per 100,000",upper,TRUE,With symptom screening,10,10x,0.9,90%,0,70,cume_n_infection_daily,1000,572.543,111.10338930075048,553,429.4625,453,482.5,638.125,733.5,820.025,330.5,961.5,0,0,0,1000,0,Cumulative infectious days
rapid_same_day_5_day_quarantine_pcr,"Same-day RT + 5-day
quarantine + PCR",5e-4,"50 per 100,000",upper,TRUE,With symptom screening,10,10x,0.9,90%,0,71,cume_n_infection_daily,1000,600.7295,116.59892962690584,578.75,453.4875,476,507,672,768.1500000000001,864.5874999999999,350,1000,0,0,0,1000,1,Cumulative infectious days
rapid_same_day_5_day_quarantine_pcr,"Same-day RT + 5-day
quarantine + PCR",5e-4,"50 per 100,000",upper,TRUE,With symptom screening,10,10x,0.9,90%,0,72,cume_n_infection_daily,1000,637.723,123.68008341699174,611.75,482.4875,507.40000000000003,536.875,711.5,814.05,921.1624999999999,373.5,1073.5,0,0,0,1000,2,Cumulative infectious days
rapid_same_day_5_day_quarantine_pcr,"Same-day RT + 5-day
quarantine + PCR",5e-4,"50 per 100,000",upper,TRUE,With symptom screening,10,10x,0.9,90%,0,73,cume_n_infection_daily,1000,684.213,136.56613943961892,650.75,515,542.45,572.875,764.125,876.1,1007.5625,390.5,1174,0,0,0,1000,3,Cumulative infectious days
rapid_same_day_5_day_quarantine_pcr,"Same-day RT + 5-day
quarantine + PCR",5e-4,"50 per 100,000",upper,TRUE,With symptom screening,10,10x,0.9,90%,0,74,cume_n_infection_daily,1000,810.4885,208.18466796026004,776.75,564.9875,592.9499999999999,629.5,947.125,1111.6,1303.5125,415,1578.5,0,0,0,1000,4,Cumulative infectious days
rapid_same_day_5_day_quarantine_pcr,"Same-day RT + 5-day
quarantine + PCR",5e-4,"50 per 100,000",upper,TRUE,With symptom screening,10,10x,0.9,90%,0,75,cume_n_infection_daily,1000,838.935,215.5615377370266,804.25,579,614.95,656.375,984.75,1152.5,1335.5875,442,1629.5,0,0,0,1000,5,Cumulative infectious days
rapid_same_day_5_day_quarantine_pcr,"Same-day RT + 5-day
quarantine + PCR",5e-4,"50 per 100,000",upper,TRUE,With symptom screening,10,10x,0.9,90%,0,76,cume_n_infection_daily,1000,882.591,221.48456522212024,843.75,605.475,654.95,693.5,1025.625,1209,1411.6499999999999,471,1680,0,0,0,1000,6,Cumulative infectious days
rapid_same_day_5_day_quarantine_pcr,"Same-day RT + 5-day
quarantine + PCR",5e-4,"50 per 100,000",upper,TRUE,With symptom screening,10,10x,0.9,90%,0,77,cume_n_infection_daily,1000,933.915,225.83337106478857,896.25,660.4875000000001,699.4499999999999,737.875,1069.5,1263.25,1498.0125,499,1730.5,0,0,0,1000,7,Cumulative infectious days
rapid_same_day_5_day_quarantine_pcr,"Same-day RT + 5-day
quarantine + PCR",5e-4,"50 per 100,000",upper,TRUE,With symptom screening,10,10x,0.9,90%,0,78,cume_n_infection_daily,1000,980.974,230.7515191447016,939.5,706,740,780.5,1102.375,1318,1541.0499999999997,499,1780,0,0,0,1000,8,Cumulative infectious days
rapid_same_day_5_day_quarantine_pcr,"Same-day RT + 5-day
quarantine + PCR",5e-4,"50 per 100,000",upper,TRUE,With symptom screening,10,10x,0.9,90%,0,79,cume_n_infection_daily,1000,1017.6495,242.66089138540218,985.25,710.4875,760.45,809,1142.25,1344.5500000000002,1608.8374999999996,499,1852,0,0,0,1000,9,Cumulative infectious days
rapid_same_day_5_day_quarantine_pcr,"Same-day RT + 5-day
quarantine + PCR",5e-4,"50 per 100,000",upper,TRUE,With symptom screening,10,10x,0.9,90%,0,80,cume_n_infection_daily,1000,1040.6405,260.55969347466925,1020.5,710.4875,760.9499999999999,816.5,1183,1376.75,1684.1499999999999,499,2006,0,0,0,1000,10,Cumulative infectious days
rapid_same_day_5_day_quarantine_pcr,"Same-day RT + 5-day
quarantine + PCR",5e-4,"50 per 100,000",upper,TRUE,With symptom screening,10,10x,0.9,90%,0,81,cume_n_infection_daily,1000,1050.8965,276.70645547267276,1024.5,710.4875,760.9499999999999,816.5,1189.125,1437.7,1744.025,499,2158,0,0,0,1000,11,Cumulative infectious days
rapid_same_day_5_day_quarantine_pcr,"Same-day RT + 5-day
quarantine + PCR",5e-4,"50 per 100,000",upper,TRUE,With symptom screening,10,10x,0.9,90%,0,82,cume_n_infection_daily,1000,1054.2695,284.87625313344273,1024.5,710.4875,760.9499999999999,816.5,1191.25,1454.05,1749.0624999999998,499,2301.5,0,0,0,1000,12,Cumulative infectious days
rapid_same_day_5_day_quarantine_pcr,"Same-day RT + 5-day
quarantine + PCR",5e-4,"50 per 100,000",upper,TRUE,With symptom screening,10,10x,0.9,90%,0,83,cume_n_infection_daily,1000,1054.739,286.721621380682,1024.5,710.4875,760.9499999999999,816.5,1191.25,1454.05,1749.0624999999998,499,2435.5,0,0,0,1000,13,Cumulative infectious days
rapid_same_day_5_day_quarantine_pcr,"Same-day RT + 5-day
quarantine + PCR",5e-4,"50 per 100,000",upper,TRUE,With symptom screening,10,10x,0.9,90%,0,84,cume_n_infection_daily,1000,1054.739,286.721621380682,1024.5,710.4875,760.9499999999999,816.5,1191.25,1454.05,1749.0624999999998,499,2435.5,0,0,0,1000,14,Cumulative infectious days
rapid_test_same_day,Same-day RT,5e-4,"50 per 100,000",upper,FALSE,No symptom screening,1,1x,0.9,90%,0,67,cume_n_infection_daily,1000,183.4705,36.13881422575516,176.5,135,143.5,155,207,235.5,262.525,107,320.5,0,0,0,1000,-3,Cumulative infectious days
rapid_test_same_day,Same-day RT,5e-4,"50 per 100,000",upper,FALSE,No symptom screening,1,1x,0.9,90%,0,68,cume_n_infection_daily,1000,366.8465,71.82459509256012,352.25,270.97499999999997,288.45,309.5,412,470.5,522.525,213.5,628,0,0,0,1000,-2,Cumulative infectious days
rapid_test_same_day,Same-day RT,5e-4,"50 per 100,000",upper,FALSE,No symptom screening,1,1x,0.9,90%,0,69,cume_n_infection_daily,1000,550.757,106.69987729521911,531.5,409.48749999999995,435.95,465.5,614.5,705,789.5250000000001,316.5,934,0,0,0,1000,-1,Cumulative infectious days
rapid_test_same_day,Same-day RT,5e-4,"50 per 100,000",upper,FALSE,No symptom screening,1,1x,0.9,90%,0,70,cume_n_infection_daily,1000,586.1365,114.3394163001975,562.75,437.9875,463,495.5,653.625,753.1,845.0374999999999,338,984.5,0,0,0,1000,0,Cumulative infectious days
rapid_test_same_day,Same-day RT,5e-4,"50 per 100,000",upper,FALSE,No symptom screening,1,1x,0.9,90%,0,71,cume_n_infection_daily,1000,621.9485,122.70187997377668,596,464,491.40000000000003,524.5,694.5,803,901.0874999999999,358,1028,0,0,0,1000,1,Cumulative infectious days
rapid_test_same_day,Same-day RT,5e-4,"50 per 100,000",upper,FALSE,No symptom screening,1,1x,0.9,90%,0,72,cume_n_infection_daily,1000,661.0545,132.27043035575448,632,492.47499999999997,521.45,555,733.625,855.55,965.1624999999999,375.5,1103,0,0,0,1000,2,Cumulative infectious days
rapid_test_same_day,Same-day RT,5e-4,"50 per 100,000",upper,FALSE,No symptom screening,1,1x,0.9,90%,0,73,cume_n_infection_daily,1000,708.0475,145.85480835018387,673.5,521.9875,558,591,783.5,922,1049.6374999999998,394.5,1205.5,0,0,0,1000,3,Cumulative infectious days
rapid_test_same_day,Same-day RT,5e-4,"50 per 100,000",upper,FALSE,No symptom screening,1,1x,0.9,90%,0,74,cume_n_infection_daily,1000,774.0585,165.70084519352292,729.25,566.5,604.45,640.875,862,1012,1162.025,419,1353,0,0,0,1000,4,Cumulative infectious days
rapid_test_same_day,Same-day RT,5e-4,"50 per 100,000",upper,FALSE,No symptom screening,1,1x,0.9,90%,0,75,cume_n_infection_daily,1000,870.9955,186.80239791184593,820.25,640.9625,681.9,720.875,979,1133.6,1312.0874999999999,451.5,1542.5,0,0,0,1000,5,Cumulative infectious days
rapid_test_same_day,Same-day RT,5e-4,"50 per 100,000",upper,FALSE,No symptom screening,1,1x,0.9,90%,0,76,cume_n_infection_daily,1000,997.041,209.40001476882753,938.25,741.9875000000001,787.5,826.375,1121.125,1289.0500000000002,1492.5249999999999,515.5,1771.5,0,0,0,1000,6,Cumulative infectious days
rapid_test_same_day,Same-day RT,5e-4,"50 per 100,000",upper,FALSE,No symptom screening,1,1x,0.9,90%,0,77,cume_n_infection_daily,1000,1149.726,233.31318858557475,1087.25,867.975,914.5,958.25,1287.125,1474.7000000000003,1708.0125,601.5,2029.5,0,0,0,1000,7,Cumulative infectious days
rapid_test_same_day,Same-day RT,5e-4,"50 per 100,000",upper,FALSE,No symptom screening,1,1x,0.9,90%,0,78,cume_n_infection_daily,1000,1317.2265,258.8322827592191,1238.75,1005.9875,1063.3999999999999,1109.875,1474.875,1682.15,1946.0375,709.5,2283,0,0,0,1000,8,Cumulative infectious days
rapid_test_same_day,Same-day RT,5e-4,"50 per 100,000",upper,FALSE,No symptom screening,1,1x,0.9,90%,0,79,cume_n_infection_daily,1000,1468.833,290.46000520833434,1389.75,1129.5,1183,1235.375,1648,1879.25,2184.0875,815,2566.5,0,0,0,1000,9,Cumulative infectious days
rapid_test_same_day,Same-day RT,5e-4,"50 per 100,000",upper,FALSE,No symptom screening,1,1x,0.9,90%,0,80,cume_n_infection_daily,1000,1588.082,326.6200681907726,1501,1194.475,1259.4,1327.875,1790.125,2054.1,2348.249999999999,870,2800.5,0,0,0,1000,10,Cumulative infectious days
rapid_test_same_day,Same-day RT,5e-4,"50 per 100,000",upper,FALSE,No symptom screening,1,1x,0.9,90%,0,81,cume_n_infection_daily,1000,1669.196,365.0577752401163,1575.75,1212.95,1285.45,1370,1899.5,2187.9,2501.525,870,2987,0,0,0,1000,11,Cumulative infectious days
rapid_test_same_day,Same-day RT,5e-4,"50 per 100,000",upper,FALSE,No symptom screening,1,1x,0.9,90%,0,82,cume_n_infection_daily,1000,1715.3175,401.22815202042307,1612,1212.95,1285.45,1379.875,1975.375,2288.5499999999997,2629.1124999999997,870,3183.5,0,0,0,1000,12,Cumulative infectious days
rapid_test_same_day,Same-day RT,5e-4,"50 per 100,000",upper,FALSE,No symptom screening,1,1x,0.9,90%,0,83,cume_n_infection_daily,1000,1735.8,426.7479464623231,1628,1212.95,1285.45,1379.875,2011.625,2343.3,2714.6,870,3345.5,0,0,0,1000,13,Cumulative infectious days
rapid_test_same_day,Same-day RT,5e-4,"50 per 100,000",upper,FALSE,No symptom screening,1,1x,0.9,90%,0,84,cume_n_infection_daily,1000,1742.4085,439.28999883998137,1628,1212.95,1285.45,1379.875,2011.625,2361.2000000000003,2763.5,870,3462.5,0,0,0,1000,14,Cumulative infectious days
rapid_test_same_day,Same-day RT,5e-4,"50 per 100,000",upper,FALSE,No symptom screening,2,2x,0.9,90%,0,67,cume_n_infection_daily,3000,183.54066666666668,36.32857830169929,176.5,135,145,155,205.5,236,265.01250000000005,68,332,0,0,0,3000,-3,Cumulative infectious days
rapid_test_same_day,Same-day RT,5e-4,"50 per 100,000",upper,FALSE,No symptom screening,2,2x,0.9,90%,0,68,cume_n_infection_daily,3000,366.9175,72.3279663891545,351,271.5,290,309.5,410,471.54999999999995,532.5375000000001,147.5,668.5,0,0,0,3000,-2,Cumulative infectious days
rapid_test_same_day,Same-day RT,5e-4,"50 per 100,000",upper,FALSE,No symptom screening,2,2x,0.9,90%,0,69,cume_n_infection_daily,3000,550.2201666666666,107.85393255182919,526.5,411.9875,437,464.375,612.5,708,796.5250000000001,235.5,1007,0,0,0,3000,-1,Cumulative infectious days
rapid_test_same_day,Same-day RT,5e-4,"50 per 100,000",upper,FALSE,No symptom screening,2,2x,0.9,90%,0,70,cume_n_infection_daily,3000,585.3785,115.45703860601667,561,438,465,494,651.125,754.5,852.0625000000002,240.5,1077.5,0,0,0,3000,0,Cumulative infectious days
rapid_test_same_day,Same-day RT,5e-4,"50 per 100,000",upper,FALSE,No symptom screening,2,2x,0.9,90%,0,71,cume_n_infection_daily,3000,621.2116666666667,123.75482663824056,592.5,466.48749999999995,493,523.5,691,803,911.5250000000001,255.5,1151.5,0,0,0,3000,1,Cumulative infectious days
rapid_test_same_day,Same-day RT,5e-4,"50 per 100,000",upper,FALSE,No symptom screening,2,2x,0.9,90%,0,72,cume_n_infection_daily,3000,660.4326666666667,133.31177921091975,629,493.4875,523,554.5,732.5,856,975.0375000000001,275.5,1229.5,0,0,0,3000,2,Cumulative infectious days
rapid_test_same_day,Same-day RT,5e-4,"50 per 100,000",upper,FALSE,No symptom screening,2,2x,0.9,90%,0,73,cume_n_infection_daily,3000,707.555,146.86289596673913,669,528.5,559,591.5,783.625,925.5,1058.0125,291,1338.5,0,0,0,3000,3,Cumulative infectious days
rapid_test_same_day,Same-day RT,5e-4,"50 per 100,000",upper,FALSE,No symptom screening,2,2x,0.9,90%,0,74,cume_n_infection_daily,3000,779.5821666666667,168.16820105652482,738.75,572.9749999999999,607.5,645.5,870.125,1022,1182.0375000000001,315.5,1488.5,0,0,0,3000,4,Cumulative infectious days
rapid_test_same_day,Same-day RT,5e-4,"50 per 100,000",upper,FALSE,No symptom screening,2,2x,0.9,90%,0,75,cume_n_infection_daily,3000,899.3018333333333,191.98492575515218,860.75,658.5,698.9499999999999,744.375,1007.5,1176.5,1357.0125,404.5,1716,0,0,0,3000,5,Cumulative infectious days
rapid_test_same_day,Same-day RT,5e-4,"50 per 100,000",upper,FALSE,No symptom screening,2,2x,0.9,90%,0,76,cume_n_infection_daily,3000,1060.376,216.00319924643452,1017.25,788,835,887.5,1185.625,1369.55,1583.5125,519,1974,0,0,0,3000,6,Cumulative infectious days
rapid_test_same_day,Same-day RT,5e-4,"50 per 100,000",upper,FALSE,No symptom screening,2,2x,0.9,90%,0,77,cume_n_infection_daily,3000,1251.9586666666667,240.23751021019362,1202.25,948.475,1003.5,1058.875,1391.5,1596.5,1834,597,2260.5,0,0,0,3000,7,Cumulative infectious days
rapid_test_same_day,Same-day RT,5e-4,"50 per 100,000",upper,FALSE,No symptom screening,2,2x,0.9,90%,0,78,cume_n_infection_daily,3000,1455.7605,265.81031914695296,1373.75,1124.975,1192,1248.5,1614.5,1842.1499999999999,2094.0750000000003,664,2578.5,0,0,0,3000,8,Cumulative infectious days
rapid_test_same_day,Same-day RT,5e-4,"50 per 100,000",upper,FALSE,No symptom screening,2,2x,0.9,90%,0,79,cume_n_infection_daily,3000,1632.7095,303.1754967347407,1539.5,1274.9875,1335.45,1391,1814.125,2068.1499999999996,2350.5375000000004,695,2885,0,0,0,3000,9,Cumulative infectious days
rapid_test_same_day,Same-day RT,5e-4,"50 per 100,000",upper,FALSE,No symptom screening,2,2x,0.9,90%,0,80,cume_n_infection_daily,3000,1764.2128333333333,348.55783064757105,1668,1346.475,1415,1485.875,1984.875,2277.1,2578.1375000000007,695,3179,0,0,0,3000,10,Cumulative infectious days
rapid_test_same_day,Same-day RT,5e-4,"50 per 100,000",upper,FALSE,No symptom screening,2,2x,0.9,90%,0,81,cume_n_infection_daily,3000,1848.5911666666666,392.85189211926433,1741.75,1361,1447.5,1534,2094.625,2423.6000000000004,2770.737500000001,695,3435,0,0,0,3000,11,Cumulative infectious days
rapid_test_same_day,Same-day RT,5e-4,"50 per 100,000",upper,FALSE,No symptom screening,2,2x,0.9,90%,0,82,cume_n_infection_daily,3000,1894.1685,430.78434598067435,1783.5,1362.4625,1448,1542,2161.625,2522.05,2911.0875000000005,695,3642.5,0,0,0,3000,12,Cumulative infectious days
rapid_test_same_day,Same-day RT,5e-4,"50 per 100,000",upper,FALSE,No symptom screening,2,2x,0.9,90%,0,83,cume_n_infection_daily,3000,1913.382,455.6567296343674,1793.25,1362.4625,1448,1542,2197.125,2577.5,2996.05,695,3761,0,0,0,3000,13,Cumulative infectious days
rapid_test_same_day,Same-day RT,5e-4,"50 per 100,000",upper,FALSE,No symptom screening,2,2x,0.9,90%,0,84,cume_n_infection_daily,3000,1919.3243333333332,467.31706283881357,1793.25,1362.4625,1448,1542,2201.125,2595.75,3040.0125,695,3841.5,0,0,0,3000,14,Cumulative infectious days
rapid_test_same_day,Same-day RT,5e-4,"50 per 100,000",upper,FALSE,No symptom screening,4,4x,0.9,90%,0,67,cume_n_infection_daily,1000,183.4705,36.13881422575516,176.5,135,143.5,155,207,235.5,262.525,107,320.5,0,0,0,1000,-3,Cumulative infectious days
rapid_test_same_day,Same-day RT,5e-4,"50 per 100,000",upper,FALSE,No symptom screening,4,4x,0.9,90%,0,68,cume_n_infection_daily,1000,366.8465,71.82459509256012,352.25,270.97499999999997,288.45,309.5,412,470.5,522.525,213.5,628,0,0,0,1000,-2,Cumulative infectious days
rapid_test_same_day,Same-day RT,5e-4,"50 per 100,000",upper,FALSE,No symptom screening,4,4x,0.9,90%,0,69,cume_n_infection_daily,1000,550.757,106.69987729521911,531.5,409.48749999999995,435.95,465.5,614.5,705,789.5250000000001,316.5,934,0,0,0,1000,-1,Cumulative infectious days
rapid_test_same_day,Same-day RT,5e-4,"50 per 100,000",upper,FALSE,No symptom screening,4,4x,0.9,90%,0,70,cume_n_infection_daily,1000,586.1365,114.3394163001975,562.75,437.9875,463,495.5,653.625,753.1,845.0374999999999,338,984.5,0,0,0,1000,0,Cumulative infectious days
