testing_type,testing_cat,prob_inf,prob_inf_cat,sens_type,sens_cat,prop_subclin,prop_subclin_cat,symptom_adherence,risk_multiplier,risk_multi_cat,rapid_test_multiplier,rapid_test_cat,if_threshold,time_step,metric,n,mean,sd,median,p025,p100,p250,p750,p900,p975,min,max,n_missing,n_infinite,n_nan,n_total,quarantine_adherence,relative_time,metric_cat,symptom_adherence_cat
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.4,2,2x,NA,NA,0,71,cume_n_infection_daily,3000,624.4125,168.14244290913726,573,441.0975,470.79,498.87499999999994,711,833.6,1090.0425000000002,293.20000000000005,1292.4,0,0,0,3000,0,1,Cumulative infectious days,40%
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.4,2,2x,NA,NA,0,72,cume_n_infection_daily,3000,833.8083666666666,232.84481854482672,755.3499999999999,585.0975,622.09,657.275,968.4,1112.12,1482.9225000000001,384,1694.8,0,0,0,3000,0,2,Cumulative infectious days,40%
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.4,2,2x,NA,NA,0,73,cume_n_infection_daily,3000,1144.5112,300.9303871338467,1045.5,827.295,872.1800000000001,914.8249999999999,1333.7250000000001,1502.75,1983.7575000000002,517,2209.8,0,0,0,3000,0,3,Cumulative infectious days,40%
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.4,2,2x,NA,NA,0,74,cume_n_infection_daily,3000,1568.0480333333333,382.1617767089282,1437.1000000000001,1158.7725,1206.7,1261.3000000000002,1811.8,2020.18,2593.4425,726.7,2958.9,0,0,0,3000,0,4,Cumulative infectious days,40%
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.4,2,2x,NA,NA,0,75,cume_n_infection_daily,3000,2121.3290333333334,463.51427674018794,1973.0500000000002,1592.695,1663.79,1756.5499999999997,2423.325,2684.02,3352.8225,1003.2,3830.9,0,0,0,3000,0,5,Cumulative infectious days,40%
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.4,2,2x,NA,NA,0,76,cume_n_infection_daily,3000,2753.8413666666665,544.7204750243643,2613.95,2092.395,2207.42,2330,3104.7749999999996,3440.0699999999997,4166.2975,1441.6999999999998,4791.4,0,0,0,3000,0,6,Cumulative infectious days,40%
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.4,2,2x,NA,NA,0,77,cume_n_infection_daily,3000,3409.9497,629.8828899604526,3275.35,2650.39,2773.67,2907.2750000000005,3793.6,4249.82,4991.287500000001,1907.7,5848.4,0,0,0,3000,0,7,Cumulative infectious days,40%
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.4,2,2x,NA,NA,0,78,cume_n_infection_daily,3000,4038.6837,715.6045403133044,3834.1000000000004,3207.9625,3343.78,3480.6499999999996,4462.525,5020.589999999999,5793.825000000001,2361.7,6817.4000000000005,0,0,0,3000,0,8,Cumulative infectious days,40%
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.4,2,2x,NA,NA,0,79,cume_n_infection_daily,3000,4567.774866666667,827.7824494814678,4430.799999999999,3671.06,3788.4900000000002,3892.75,5079.299999999999,5747.8499999999995,6528.075000000001,2722.5,7690.6,0,0,0,3000,0,9,Cumulative infectious days,40%
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.4,2,2x,NA,NA,0,80,cume_n_infection_daily,3000,4957.3427,961.0135974644413,4787.75,3877.8674999999994,4006.36,4164.625,5574.025,6366.889999999999,7191.207500000001,2842.7,8662.1,0,0,0,3000,0,10,Cumulative infectious days,40%
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.4,2,2x,NA,NA,0,81,cume_n_infection_daily,3000,5207.3515333333335,1093.768019620506,4981.5,3926.1675,4083.8900000000003,4280.674999999999,5879.25,6783.3499999999995,7781.615,2842.7,9492.1,0,0,0,3000,0,11,Cumulative infectious days,40%
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.4,2,2x,NA,NA,0,82,cume_n_infection_daily,3000,5342.035366666667,1208.015464282852,5084.35,3926.1675,4083.8900000000003,4287.674999999999,6087.625,7072.0199999999995,8233.425000000003,2842.7,10192.1,0,0,0,3000,0,12,Cumulative infectious days,40%
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.4,2,2x,NA,NA,0,83,cume_n_infection_daily,3000,5398.806866666667,1283.3114484608816,5125.5,3926.1675,4083.8900000000003,4287.674999999999,6195.025,7201.34,8534.0825,2842.7,10787.099999999999,0,0,0,3000,0,13,Cumulative infectious days,40%
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.4,2,2x,NA,NA,0,84,cume_n_infection_daily,3000,5416.632533333333,1319.0989349280408,5125.5,3926.1675,4083.8900000000003,4287.674999999999,6202.625,7244.859999999999,8687.875000000002,2842.7,11138.6,0,0,0,3000,0,14,Cumulative infectious days,40%
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.6000000000000001,2,2x,NA,NA,0,67,cume_n_infection_daily,3000,304.9485,59.719648440748784,296,230.98749999999998,243,256.5,336.125,394,444.03750000000014,160,540,0,0,0,3000,0,-3,Cumulative infectious days,60%
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.6000000000000001,2,2x,NA,NA,0,68,cume_n_infection_daily,3000,362.8333333333333,74.04128077841887,351.75,272.4875,286.5,303,401,473,537.0250000000001,186.5,663,0,0,0,3000,0,-2,Cumulative infectious days,60%
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.6000000000000001,2,2x,NA,NA,0,69,cume_n_infection_daily,3000,427.2663333333333,92.1630181102555,411.5,315,334,353,472.5,563.55,642.5125,216.5,806.5,0,0,0,3000,0,-1,Cumulative infectious days,60%
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.6000000000000001,2,2x,NA,NA,0,70,cume_n_infection_daily,3000,497.2703666666667,118.70502224408007,471.5,362.495,383.5,405.20000000000005,552.8,658.46,800.9075,244.79999999999998,993.8,0,0,0,3000,0,0,Cumulative infectious days,60%
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.6000000000000001,2,2x,NA,NA,0,71,cume_n_infection_daily,3000,617.3275,167.11248439667938,564.8499999999999,436.70000000000005,465.7,493.40000000000003,703,823.04,1082.7075,287.79999999999995,1276.6,0,0,0,3000,0,1,Cumulative infectious days,60%
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.6000000000000001,2,2x,NA,NA,0,72,cume_n_infection_daily,3000,825.9929666666667,231.70913548747922,746.0999999999999,580.1975,616.29,651.5,961.8499999999999,1100.81,1477.2075,379,1675.1999999999998,0,0,0,3000,0,2,Cumulative infectious days,60%
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.6000000000000001,2,2x,NA,NA,0,73,cume_n_infection_daily,3000,1136.5674666666666,299.87557079712667,1035.3000000000002,822.8950000000001,866.3500000000001,909.0500000000001,1326.9250000000002,1491.48,1975.01,512,2188.2,0,0,0,3000,0,3,Cumulative infectious days,60%
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.6000000000000001,2,2x,NA,NA,0,74,cume_n_infection_daily,3000,1560.1043,381.1950212331141,1425.1999999999998,1155.0775,1201.8799999999999,1255.475,1803.4250000000002,2006.75,2588.2099999999996,721.3,2946.1,0,0,0,3000,0,4,Cumulative infectious days,60%
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.6000000000000001,2,2x,NA,NA,0,75,cume_n_infection_daily,3000,2113.3853,462.5425253781225,1960.6999999999998,1587.0975,1658.19,1750.6749999999997,2417.825,2673.5299999999997,3344.7400000000002,997.8,3818.1000000000004,0,0,0,3000,0,5,Cumulative infectious days,60%
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.6000000000000001,2,2x,NA,NA,0,76,cume_n_infection_daily,3000,2745.8976333333335,543.5883996620494,2604,2086.455,2202.3,2323.4,3096.225,3428.7,4162.835,1435.3,4778.6,0,0,0,3000,0,6,Cumulative infectious days,60%
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.6000000000000001,2,2x,NA,NA,0,77,cume_n_infection_daily,3000,3402.0059666666666,628.510295703261,3266.05,2644.8824999999993,2768.5800000000004,2901.575,3786.625,4237.55,4986.560000000001,1901.3,5835.6,0,0,0,3000,0,7,Cumulative infectious days,60%
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.6000000000000001,2,2x,NA,NA,0,78,cume_n_infection_daily,3000,4030.7399666666665,713.9907529684403,3826.25,3203.8875000000003,3337.8899999999994,3474.8500000000004,4453.375,5007.8099999999995,5790.2,2355.3,6804.6,0,0,0,3000,0,8,Cumulative infectious days,60%
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.6000000000000001,2,2x,NA,NA,0,79,cume_n_infection_daily,3000,4559.831133333333,825.9757595893428,4417.700000000001,3664.1925,3782.6000000000004,3886.925,5071.675,5730.69,6522.4000000000005,2717.5,7668.4,0,0,0,3000,0,9,Cumulative infectious days,60%
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.6000000000000001,2,2x,NA,NA,0,80,cume_n_infection_daily,3000,4949.398966666667,959.088553829604,4781.65,3872.0724999999998,4001.0899999999997,4158.2,5560.85,6358.7,7184.507500000001,2837.3,8639.9,0,0,0,3000,0,10,Cumulative infectious days,60%
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.6000000000000001,2,2x,NA,NA,0,81,cume_n_infection_daily,3000,5199.4078,1091.7788423513384,4971.9,3921.74,4078.09,4274.625,5870.325000000001,6772.95,7773.2300000000005,2837.3,9469.9,0,0,0,3000,0,11,Cumulative infectious days,60%
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.6000000000000001,2,2x,NA,NA,0,82,cume_n_infection_daily,3000,5334.091633333333,1205.993588398553,5076.75,3921.74,4078.09,4281.925,6075.775,7055.7699999999995,8222.0325,2837.3,10169.9,0,0,0,3000,0,12,Cumulative infectious days,60%
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.6000000000000001,2,2x,NA,NA,0,83,cume_n_infection_daily,3000,5390.863133333333,1281.2704187600336,5117.1500000000005,3921.74,4078.09,4281.925,6182.675,7187.9400000000005,8520.2325,2837.3,10764.900000000001,0,0,0,3000,0,13,Cumulative infectious days,60%
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.6000000000000001,2,2x,NA,NA,0,84,cume_n_infection_daily,3000,5408.6888,1317.0480050212307,5117.1500000000005,3921.74,4078.09,4281.925,6192.35,7230.39,8681.407500000001,2837.3,11116.4,0,0,0,3000,0,14,Cumulative infectious days,60%
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,NA,NA,0,67,cume_n_infection_daily,3000,304.9485,59.719648440748784,296,230.98749999999998,243,256.5,336.125,394,444.03750000000014,160,540,0,0,0,3000,0,-3,Cumulative infectious days,80% (baseline)
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,NA,NA,0,68,cume_n_infection_daily,3000,362.8333333333333,74.04128077841887,351.75,272.4875,286.5,303,401,473,537.0250000000001,186.5,663,0,0,0,3000,0,-2,Cumulative infectious days,80% (baseline)
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,NA,NA,0,69,cume_n_infection_daily,3000,427.2663333333333,92.1630181102555,411.5,315,334,353,472.5,563.55,642.5125,216.5,806.5,0,0,0,3000,0,-1,Cumulative infectious days,80% (baseline)
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,NA,NA,0,70,cume_n_infection_daily,3000,492.8181,118.0062599816423,466.35,359.69250000000005,380.4,401.3,548.525,653.2199999999999,796.2,241.39999999999998,985.4,0,0,0,3000,0,0,Cumulative infectious days,80% (baseline)
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,NA,NA,0,71,cume_n_infection_daily,3000,610.2425,166.12285932971605,556.25,432.4975,460.6,487.57500000000005,695.9,813.2,1074.8275,282.4,1261.6,0,0,0,3000,0,1,Cumulative infectious days,80% (baseline)
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,NA,NA,0,72,cume_n_infection_daily,3000,818.1775666666666,230.63386861834388,736.85,574.9975,611.3599999999999,645.5,955.3249999999999,1088.6299999999999,1470.5025,374,1655.6000000000001,0,0,0,3000,0,2,Cumulative infectious days,80% (baseline)
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,NA,NA,0,73,cume_n_infection_daily,3000,1128.6237333333333,298.8775289130292,1025.45,818.0825,860.5,903.15,1321.225,1480.3999999999999,1967.6,507,2166.6,0,0,0,3000,0,3,Cumulative infectious days,80% (baseline)
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,NA,NA,0,74,cume_n_infection_daily,3000,1552.1605666666667,380.27335446542185,1412.9,1149.5949999999998,1195.48,1249.9,1797.3,1997.1499999999999,2579.6775000000002,715.9,2933.3,0,0,0,3000,0,4,Cumulative infectious days,80% (baseline)
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,NA,NA,0,75,cume_n_infection_daily,3000,2105.441566666667,461.6078964795154,1948.35,1581.4875,1652.5700000000002,1744.6750000000002,2412.5,2662.2,3338.1200000000003,992.4,3805.2999999999997,0,0,0,3000,0,5,Cumulative infectious days,80% (baseline)
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,NA,NA,0,76,cume_n_infection_daily,3000,2737.9539,542.487290036741,2592.25,2081.085,2196.98,2316.1749999999997,3090.6250000000005,3416.64,4154.915000000001,1428.8999999999999,4765.8,0,0,0,3000,0,6,Cumulative infectious days,80% (baseline)
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,NA,NA,0,77,cume_n_infection_daily,3000,3394.0622333333336,627.1635255760253,3255.8500000000004,2638.585,2763.79,2895.0249999999996,3780.225,4227.68,4981.930000000002,1894.9,5822.799999999999,0,0,0,3000,0,7,Cumulative infectious days,80% (baseline)
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,NA,NA,0,78,cume_n_infection_daily,3000,4022.7962333333335,712.3986887970425,3816.5,3198.4025,3331.58,3468.6749999999997,4443.700000000001,4995.029999999999,5781.4075,2348.9,6791.8,0,0,0,3000,0,8,Cumulative infectious days,80% (baseline)
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,NA,NA,0,79,cume_n_infection_daily,3000,4551.8874,824.1870457952646,4405.05,3657.87,3777.6400000000003,3881.1000000000004,5062.7,5717.12,6511.432500000001,2712.5,7646.200000000001,0,0,0,3000,0,9,Cumulative infectious days,80% (baseline)
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,NA,NA,0,80,cume_n_infection_daily,3000,4941.455233333333,957.1785271986912,4772.95,3866.9825,3996,4153.075000000001,5549.825,6347.960000000001,7177.5725,2831.9,8617.7,0,0,0,3000,0,10,Cumulative infectious days,80% (baseline)
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,NA,NA,0,81,cume_n_infection_daily,3000,5191.464066666666,1089.8026242101705,4962.95,3917.3699999999994,4071.83,4269.4,5857.9,6762.13,7766.419999999999,2831.9,9447.7,0,0,0,3000,0,11,Cumulative infectious days,80% (baseline)
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,NA,NA,0,82,cume_n_infection_daily,3000,5326.1479,1203.9833337045006,5070.6,3917.3699999999994,4071.83,4276.825,6066.85,7035.66,8208.4275,2831.9,10147.7,0,0,0,3000,0,12,Cumulative infectious days,80% (baseline)
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,NA,NA,0,83,cume_n_infection_daily,3000,5382.9194,1279.240265742186,5108.3,3917.3699999999994,4071.83,4276.825,6169.575000000001,7173.79,8506.202500000001,2831.9,10742.699999999999,0,0,0,3000,0,13,Cumulative infectious days,80% (baseline)
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,NA,NA,0,84,cume_n_infection_daily,3000,5400.745066666666,1315.0076251491455,5108.3,3917.3699999999994,4071.83,4276.825,6186.15,7219.969999999999,8676.575000000003,2831.9,11094.2,0,0,0,3000,0,14,Cumulative infectious days,80% (baseline)
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,1,2,2x,NA,NA,0,67,cume_n_infection_daily,3000,304.9485,59.719648440748784,296,230.98749999999998,243,256.5,336.125,394,444.03750000000014,160,540,0,0,0,3000,0,-3,Cumulative infectious days,100%
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,1,2,2x,NA,NA,0,68,cume_n_infection_daily,3000,362.8333333333333,74.04128077841887,351.75,272.4875,286.5,303,401,473,537.0250000000001,186.5,663,0,0,0,3000,0,-2,Cumulative infectious days,100%
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,1,2,2x,NA,NA,0,69,cume_n_infection_daily,3000,427.2663333333333,92.1630181102555,411.5,315,334,353,472.5,563.55,642.5125,216.5,806.5,0,0,0,3000,0,-1,Cumulative infectious days,100%
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,1,2,2x,NA,NA,0,70,cume_n_infection_daily,3000,488.36583333333334,117.32277326680682,461.5,355.9875,376.95000000000005,397.5,544,646.55,790.5375000000001,238,977,0,0,0,3000,0,0,Cumulative infectious days,100%
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,1,2,2x,NA,NA,0,71,cume_n_infection_daily,3000,603.1575,165.17429267111493,548.25,428,455,482,687.5,803.05,1067.0125,277,1247,0,0,0,3000,0,1,Cumulative infectious days,100%
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,1,2,2x,NA,NA,0,72,cume_n_infection_daily,3000,810.3621666666667,229.61986669210222,727.25,570.5,606,640,949.125,1078.1,1463.5125,369,1636,0,0,0,3000,0,2,Cumulative infectious days,100%
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,1,2,2x,NA,NA,0,73,cume_n_infection_daily,3000,1120.68,297.9368320387647,1016.25,813.4875000000001,854.9499999999999,897,1314.5,1467.1999999999998,1962,502,2145,0,0,0,3000,0,3,Cumulative infectious days,100%
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,1,2,2x,NA,NA,0,74,cume_n_infection_daily,3000,1544.2168333333334,379.39710500705564,1400,1145,1190.5,1244,1790.5,1987.55,2573.5249999999996,710.5,2920.5,0,0,0,3000,0,4,Cumulative infectious days,100%
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,1,2,2x,NA,NA,0,75,cume_n_infection_daily,3000,2097.4978333333333,460.71061597188674,1936.75,1575.4875,1647,1738,2405.5,2651.1,3331.5,987,3792.5,0,0,0,3000,0,5,Cumulative infectious days,100%
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,1,2,2x,NA,NA,0,76,cume_n_infection_daily,3000,2730.0101666666665,541.4173350785388,2582.5,2075.475,2191.95,2309.875,3083.25,3405.55,4148.05,1422.5,4753,0,0,0,3000,0,6,Cumulative infectious days,100%
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,1,2,2x,NA,NA,0,77,cume_n_infection_daily,3000,3386.1185,625.8427462939709,3246,2633,2758.5,2888.5,3773.5,4214.4,4977.300000000001,1888.5,5810,0,0,0,3000,0,7,Cumulative infectious days,100%
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,1,2,2x,NA,NA,0,78,cume_n_infection_daily,3000,4014.8525,710.8284937612806,3806,3192.4375,3325.9,3462.5,4434.125,4982.249999999998,5773.125000000001,2342.5,6779,0,0,0,3000,0,8,Cumulative infectious days,100%
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,1,2,2x,NA,NA,0,79,cume_n_infection_daily,3000,4543.943666666667,822.4164253905315,4392.75,3653.425,3772.4,3876,5057.5,5704.5,6501.737500000001,2707.5,7624,0,0,0,3000,0,9,Cumulative infectious days,100%
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,1,2,2x,NA,NA,0,80,cume_n_infection_daily,3000,4933.5115,955.2836076482369,4761.75,3860.9875,3990.4500000000003,4147,5540.125,6335.65,7170.637500000001,2826.5,8595.5,0,0,0,3000,0,10,Cumulative infectious days,100%
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,1,2,2x,NA,NA,0,81,cume_n_infection_daily,3000,5183.520333333333,1087.8394358234123,4955,3913,4063.95,4263.375,5848.375,6752.1,7760,2826.5,9425.5,0,0,0,3000,0,11,Cumulative infectious days,100%
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,1,2,2x,NA,NA,0,82,cume_n_infection_daily,3000,5318.204166666666,1201.9847585081384,5063.5,3913,4063.95,4272.625,6058,7020.25,8191.8375000000015,2826.5,10125.5,0,0,0,3000,0,12,Cumulative infectious days,100%
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,1,2,2x,NA,NA,0,83,cume_n_infection_daily,3000,5374.975666666666,1277.2210412730624,5097.75,3913,4063.95,4272.625,6157.625,7154.0999999999985,8492.5,2826.5,10720.5,0,0,0,3000,0,13,Cumulative infectious days,100%
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,1,2,2x,NA,NA,0,84,cume_n_infection_daily,3000,5392.801333333334,1312.9778444963451,5097.75,3913,4063.95,4272.625,6174.25,7208.15,8671.650000000001,2826.5,11072,0,0,0,3000,0,14,Cumulative infectious days,100%
rapid_test_same_day,Same-day Rapid Test,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0,2,2x,0.9,90%,0,67,cume_n_infection_daily,3000,553.2838333333333,104.40521141860053,549.25,429.5,449,467,604.5,707,808.6125000000004,316,978.5,0,0,0,3000,0,-3,Cumulative infectious days,0%
rapid_test_same_day,Same-day Rapid Test,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0,2,2x,0.9,90%,0,68,cume_n_infection_daily,3000,1106.2366666666667,207.75977120157825,1102.5,864.5,899.5,934.5,1205,1414.5,1621.0875000000003,629,1950.5,0,0,0,3000,0,-2,Cumulative infectious days,0%
rapid_test_same_day,Same-day Rapid Test,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0,2,2x,0.9,90%,0,69,cume_n_infection_daily,3000,1658.618,310.8050484929788,1655.25,1302.5,1349.9499999999998,1403,1803.125,2122.1,2433.1125,946.5,2905.5,0,0,0,3000,0,-1,Cumulative infectious days,0%
rapid_test_same_day,Same-day Rapid Test,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0,2,2x,0.9,90%,0,70,cume_n_infection_daily,3000,1764.5906666666667,332.6303279787528,1762,1383.5,1434.5,1490.5,1915.5,2260.05,2597.6375000000003,1015,3109,0,0,0,3000,0,0,Cumulative infectious days,0%
rapid_test_same_day,Same-day Rapid Test,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0,2,2x,0.9,90%,0,71,cume_n_infection_daily,3000,1872.4335,356.7405699839976,1870.5,1467.9875,1521.45,1577.5,2032,2400,2766.6000000000004,1076,3319,0,0,0,3000,0,1,Cumulative infectious days,0%
rapid_test_same_day,Same-day Rapid Test,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0,2,2x,0.9,90%,0,72,cume_n_infection_daily,3000,1989.9518333333333,384.7511608150846,1989.5,1558.9875,1613.5,1671.5,2161.5,2558.05,2956.1250000000005,1126.5,3561.5,0,0,0,3000,0,2,Cumulative infectious days,0%
rapid_test_same_day,Same-day Rapid Test,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0,2,2x,0.9,90%,0,73,cume_n_infection_daily,3000,2131.4346666666665,425.13015589115554,2124.25,1665,1722.95,1782.5,2311.5,2757.65,3207.0125,1181.5,3907,0,0,0,3000,0,3,Cumulative infectious days,0%
rapid_test_same_day,Same-day Rapid Test,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0,2,2x,0.9,90%,0,74,cume_n_infection_daily,3000,2347.762,488.69036305856844,2299.5,1802.5,1867,1939.5,2584.625,3061.1,3553.0125,1256.5,4395.5,0,0,0,3000,0,4,Cumulative infectious days,0%
rapid_test_same_day,Same-day Rapid Test,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0,2,2x,0.9,90%,0,75,cume_n_infection_daily,3000,2705.9943333333335,557.5283905506328,2615.75,2059,2138.95,2239.375,3004.5,3515,4022.1250000000005,1441,5048.5,0,0,0,3000,0,5,Cumulative infectious days,0%
rapid_test_same_day,Same-day Rapid Test,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0,2,2x,0.9,90%,0,76,cume_n_infection_daily,3000,3185.8033333333333,627.8031897847633,3080,2429.475,2542,2668,3543.625,4077.6000000000004,4676.5375,1769.5,5820.5,0,0,0,3000,0,6,Cumulative infectious days,0%
